"Timestamp","TZ","TA_1_1_1","RH_1_1_1","PPFD_BC_IN_1_1_1","PPFD_BC_IN_1_1_1_SD","PPFD_BC_IN_1_1_2","PPFD_BC_IN_1_1_2_SD","TS_6_1_1","TS_6_2_1","TS_7_1_1","TS_7_2_1","TS_8_1_1","TS_8_2_1","TS_9_1_1","TS_9_2_1","TS_10_1_1","TS_10_2_1","P_1_2_1","P_1_3_1","P_1_4_1","1160CV","1038CV","1161CV"
2025/07/28 23:46:00.921,n,16.399598,51.745832,0.000163,4.753176e-06,-8.214196e-05,7.887534e-06,16.881286,16.940628,16.756866,16.78145,16.92322,17.175078,17.276654,17.080842,16.955106,16.837888,0,0,0,0,0,0
2025/07/28 23:47:00.920,n,16.386364,51.97122,0.000147,7.14551e-06,-8.763542e-05,7.197661e-06,16.878418,16.930458,16.75253,16.768442,16.908776,17.18072,17.273914,17.07073,16.955106,16.832118,0,0,0,0,0,0
2025/07/28 23:48:00.923,n,16.430898,51.880012,0.000173,9.045922e-06,-8.214196e-05,6.710512e-06,16.889962,16.946334,16.765604,16.790158,16.930458,17.186426,17.279522,17.07073,16.960746,16.827782,0,0,0,0,0,0
2025/07/28 23:49:00.925,n,16.439198,51.894956,0.000173,9.117758e-06,-8.763542e-05,9.232232e-06,16.875516,16.9435,16.764138,16.790158,16.926152,17.183556,17.276654,17.073568,16.955106,16.83065,0,0,0,0,0,0
2025/07/28 23:50:00.926,n,16.40453,51.97122,0.000178,9.085536e-06,-8.214196e-05,6.65503e-06,16.872612,16.929024,16.756866,16.777146,16.92322,17.175078,17.268304,17.069232,16.952238,16.834956,0,0,0,0,0,0
2025/07/28 23:51:00.928,n,16.37489,51.826984,0.000178,8.262034e-06,-8.214196e-05,4.096078e-06,16.862474,16.926152,16.75253,16.762702,16.917446,17.175078,17.273914,17.056286,16.952238,16.813302,0,0,0,0,0,0
2025/07/28 23:52:00.915,n,16.37323,52.388704,0.000168,9.247054e-06,-8.763542e-05,5.238493e-06,16.868278,16.921784,16.751062,16.765604,16.908776,17.169436,17.262664,17.06633,16.95788,16.826348,0,0,0,0,0,0
2025/07/28 23:53:00.918,n,16.391296,51.972836,0.000157,7.287473e-06,-9.327734e-05,4.902229e-06,16.872612,16.918914,16.755464,16.76994,16.914546,17.169436,17.259762,17.069232,16.946596,16.83065,0,0,0,0,0,0
2025/07/28 23:54:00.916,n,16.384754,52.290804,0.000152,7.810462e-06,-9.327734e-05,5.238555e-06,16.863942,16.911706,16.743856,16.762702,16.904468,17.169436,17.271046,17.054788,16.952238,16.820544,0,0,0,0,0,0
2025/07/28 23:55:00.920,n,16.348428,52.130208,0.000157,8.566044e-06,-0.000109,6.316303e-06,16.863942,16.918914,16.742422,16.759768,16.901536,17.172338,17.271046,17.06059,16.952238,16.829216,0,0,0,0,0,0
2025/07/28 23:56:00.924,n,16.346768,52.287432,0.000147,8.510362e-06,-9.862232e-05,5.861623e-06,16.85667,16.90734,16.741018,16.767006,16.904468,17.169436,17.268304,17.046114,16.95788,16.820544,0,0,0,0,0,0
2025/07/28 23:57:00.926,n,16.394666,52.065608,0.000163,9.244818e-06,-9.327734e-05,7.522217e-06,16.858136,16.921784,16.749628,16.771374,16.905872,17.161024,17.265404,17.064928,16.943826,16.822042,0,0,0,0,0,0
2025/07/28 23:58:00.927,n,16.371522,52.098712,0.000136,6.113684e-06,-0.000109,6.285188e-06,16.849496,16.91024,16.733716,16.758334,16.904468,17.169436,17.265404,17.051948,16.946596,16.810404,0,0,0,0,0,0
2025/07/28 23:59:00.928,n,16.343494,52.20804,0.000131,9.07444e-06,-0.000115,4.810586e-06,16.84803,16.904468,16.736618,16.753966,16.894296,17.172338,17.262664,17.044678,16.946596,16.804632,0,0,0,0,0,0
2025/07/29 00:00:00.929,n,16.355068,52.6993,0.000131,6.263982e-06,-0.000109,6.719314e-06,16.850964,16.90734,16.730848,16.756866,16.889962,17.166696,17.265404,17.046114,16.952238,16.807534,0,0,0,0,0,0
2025/07/29 00:01:00.916,n,16.378162,52.448516,0.000194,3.133096e-05,-6.595855e-05,3.046198e-05,16.862474,16.914546,16.739522,16.759768,16.904468,17.141294,17.240036,17.06633,16.921326,16.83065,0,0,0,0,0,0
2025/07/29 00:02:00.918,n,16.411122,52.2825,0.000189,1.088104e-05,-7.1452e-05,7.779595e-06,16.85667,16.90734,16.733716,16.758334,16.888492,17.141294,17.251382,17.06059,16.938218,16.824912,0,0,0,0,0,0
2025/07/29 00:03:00.921,n,16.47543,51.817072,0.000152,1.031982e-05,-8.763542e-05,4.947022e-06,16.84803,16.894296,16.727946,16.749628,16.888492,17.152578,17.248544,17.054788,16.93538,16.817674,0,0,0,0,0,0
2025/07/29 00:04:00.924,n,16.498524,51.994364,0.000152,1.051047e-05,-0.000104,4.62178e-06,16.836484,16.898634,16.72938,16.751062,16.879852,17.149806,17.251382,17.046114,16.93538,16.806064,0,0,0,0,0,0
2025/07/29 00:05:00.926,n,16.467224,52.047392,0.000157,6.532329e-06,-8.763542e-05,5.915974e-06,16.834956,16.898634,16.714938,16.745292,16.882754,17.146936,17.248544,17.044678,16.943826,16.807534,0,0,0,0,0,0
2025/07/29 00:06:00.930,n,16.44413,52.810576,0.000142,8.235173e-06,-0.000115,8.45546e-06,16.834956,16.891396,16.719238,16.742422,16.878418,17.158186,17.259762,17.040374,16.938218,16.803164,0,0,0,0,0,0
2025/07/29 00:07:00.930,n,16.411122,52.20804,0.000136,5.848991e-06,-0.00012,5.332171e-06,16.819108,16.888492,16.719238,16.739522,16.878418,17.155416,17.259762,17.034536,16.938218,16.79596,0,0,0,0,0,0
2025/07/29 00:08:00.932,n,16.422696,52.579768,0.000142,9.138916e-06,-0.00012,5.345842e-06,16.827782,16.892862,16.717804,16.739522,16.874048,17.158186,17.254154,17.0317,16.943826,16.800294,0,0,0,0,0,0
2025/07/29 00:09:00.932,n,16.412732,52.536604,0.000131,7.142978e-06,-0.000126,6.744454e-06,16.827782,16.887058,16.717804,16.736618,16.875516,17.155416,17.251382,17.02593,16.932578,16.806064,0,0,0,0,0,0
2025/07/29 00:10:00.920,n,16.440858,52.428548,0.00012,4.504643e-06,-0.000126,4.594657e-06,16.823444,16.87118,16.719238,16.733716,16.862474,17.161024,17.256992,17.03744,16.943826,16.806064,0,0,0,0,0,0
2025/07/29 00:11:00.922,n,16.476288,52.445772,0.000225,4.830284e-06,-1.686778e-05,3.578101e-06,16.861268,16.924882,16.755594,16.773006,16.904666,17.137742,17.227968,17.0782,16.917642,16.842454,0,0,0,0,0,0
2025/07/29 00:12:00.921,n,16.486154,52.208708,0.000236,7.798875e-06,-1.137432e-05,7.203961e-06,16.868472,16.92635,16.751324,16.773006,16.903198,17.12636,17.222358,17.069524,16.914872,16.841018,0,0,0,0,0,0
2025/07/29 00:13:00.924,n,16.496014,52.417548,0.000241,5.77732e-06,-1.137432e-05,4.945957e-06,16.868472,16.91911,16.755594,16.778808,16.903198,17.134872,17.23071,17.072362,16.914872,16.83088,0,0,0,0,0,0
2025/07/29 00:14:00.926,n,16.438352,52.650116,0.000241,6.977749e-06,-5.880871e-06,6.531565e-06,16.858398,16.907534,16.738282,16.764298,16.894526,17.129132,17.2251,17.062286,16.917642,16.833812,0,0,0,0,0,0
2025/07/29 00:15:00.927,n,16.418576,53.030244,0.00022,7.458141e-06,-2.236123e-05,7.194217e-06,16.851126,16.907534,16.738282,16.76867,16.895928,17.12636,17.222358,17.059418,16.912002,16.826542,0,0,0,0,0,0
2025/07/29 00:16:00.930,n,16.446602,52.738156,0.000236,9.631372e-06,-1.686778e-05,4.922348e-06,16.836684,16.906132,16.731044,16.764298,16.888754,17.134872,17.23071,17.056514,16.914872,16.82077,0,0,0,0,0,0
2025/07/29 00:17:00.932,n,16.40041,52.69162,0.00022,9.368916e-06,-2.236123e-05,6.333524e-06,16.832346,16.901794,16.729576,16.764298,16.888754,17.123524,17.227968,17.046374,16.920512,16.816404,0,0,0,0,0,0
2025/07/29 00:18:00.935,n,16.411984,53.209348,0.000231,7.61414e-06,-3.319966e-05,4.213219e-06,16.841018,16.903198,16.735378,16.757062,16.88732,17.12636,17.222358,17.053612,16.917642,16.823642,0,0,0,0,0,0
2025/07/29 00:19:00.919,n,16.388886,53.449628,0.000231,8.272191e-06,-2.236123e-05,6.336332e-06,16.845356,16.901794,16.741152,16.758528,16.88732,17.12636,17.219492,17.059418,16.917642,16.829412,0,0,0,0,0,0
2025/07/29 00:20:00.906,n,16.337716,53.535808,0.000215,6.857478e-06,-2.236123e-05,5.453114e-06,16.836684,16.891654,16.742618,16.749856,16.888754,17.117884,17.2251,17.050744,16.923252,16.826542,0,0,0,0,0,0
2025/07/29 00:21:00.909,n,16.347676,53.302164,0.000215,4.655966e-06,-2.236123e-05,6.249883e-06,16.842454,16.891654,16.739684,16.742618,16.890188,17.12636,17.219492,17.05218,16.914872,16.836684,0,0,0,0,0,0
2025/07/29 00:22:00.912,n,16.350948,53.313788,0.000215,7.95144e-06,-3.319966e-05,5.802832e-06,16.836684,16.891654,16.742618,16.741152,16.882952,17.12636,17.21662,17.053612,16.914872,16.832346,0,0,0,0,0,0
2025/07/29 00:23:00.911,n,16.337716,53.348604,0.000215,8.513854e-06,-3.854464e-05,6.242062e-06,16.829412,16.881516,16.732446,16.742618,16.878612,17.129132,17.227968,17.050744,16.923252,16.82077,0,0,0,0,0,0
2025/07/29 00:24:00.915,n,16.308076,53.439716,0.000204,8.240897e-06,-4.40381e-05,5.468573e-06,16.836684,16.882952,16.733914,16.748422,16.87721,17.12075,17.222358,17.04784,16.912002,16.822174,0,0,0,0,0,0
2025/07/29 00:25:00.916,n,16.306416,53.676532,0.000204,7.000669e-06,-4.968002e-05,5.929403e-06,16.823642,16.865604,16.719438,16.735378,16.86994,17.12075,17.222358,17.04784,16.914872,16.812032,0,0,0,0,0,0
2025/07/29 00:26:00.919,n,16.304756,54.177852,0.000204,7.788267e-06,-2.770621e-05,6.471254e-06,16.832346,16.875714,16.726676,16.744084,16.872842,17.12075,17.21385,17.043504,16.912002,16.823642,0,0,0,0,0,0
2025/07/29 00:27:00.921,n,16.251972,54.096796,0.00022,7.697836e-06,-3.854464e-05,7.115037e-06,16.822174,16.875714,16.72237,16.739684,16.858398,17.10947,17.219492,17.043504,16.912002,16.82077,0,0,0,0,0,0
2025/07/29 00:28:00.910,n,16.22717,54.40754,0.000204,6.882677e-06,-2.770621e-05,6.747578e-06,16.81063,16.875714,16.716534,16.735378,16.872842,17.115112,17.21385,17.036264,16.912002,16.814936,0,0,0,0,0,0
2025/07/29 00:29:00.909,n,16.182636,54.755976,0.000215,8.176686e-06,-3.854464e-05,6.034544e-06,16.816404,16.872842,16.719438,16.72814,16.874278,17.12075,17.208208,17.037702,16.909262,16.816404,0,0,0,0,0,0
2025/07/29 00:30:00.909,n,16.209004,54.397624,0.000194,1.064106e-05,-4.40381e-05,5.755995e-06,16.81063,16.872842,16.719438,16.726676,16.864136,17.11224,17.21385,17.036264,16.914872,16.813502,0,0,0,0,0,0
2025/07/29 00:31:00.914,n,16.204072,54.668476,0.000247,2.752522e-05,1.030254e-05,2.668127e-05,16.829412,16.881516,16.729576,16.744084,16.88445,17.086872,17.19125,17.055112,16.889406,16.829412,0,0,0,0,0,0
2025/07/29 00:32:00.915,n,16.23874,54.055488,0.000231,8.49745e-06,-1.137432e-05,9.11719e-06,16.826542,16.874278,16.72814,16.736814,16.872842,17.092482,17.19409,17.043504,16.903524,16.819304,0,0,0,0,0,0
2025/07/29 00:33:00.916,n,16.342648,53.704708,0.000241,8.798906e-06,-1.686778e-05,7.075878e-06,16.822174,16.86994,16.719438,16.732446,16.862766,17.095382,17.19973,17.046374,16.903524,16.823642,0,0,0,0,0,0
2025/07/29 00:34:00.920,n,16.314618,53.828828,0.000231,7.566824e-06,-2.236123e-05,3.629148e-06,16.812032,16.867038,16.713698,16.72814,16.859832,17.106632,17.20537,17.03193,16.900656,16.812032,0,0,0,0,0,0
2025/07/29 00:35:00.922,n,16.27668,54.1134,0.000199,1.188272e-05,-4.40381e-05,7.478035e-06,16.80773,16.858398,16.706394,16.726676,16.852594,17.098124,17.202598,17.034766,16.906394,16.80486,0,0,0,0,0,0
2025/07/29 00:36:00.927,n,16.275022,54.078632,0.000204,9.64156e-06,-4.968002e-05,5.924158e-06,16.803424,16.852594,16.706394,16.72237,16.842454,17.103764,17.202598,17.037702,16.897914,16.796186,0,0,0,0,0,0
2025/07/29 00:37:00.908,n,16.299774,54.1216,0.00021,7.766673e-06,-3.854464e-05,5.945586e-06,16.794718,16.851126,16.706394,16.719438,16.848258,17.101022,17.21098,17.023254,16.906394,16.809166,0,0,0,0,0,0
2025/07/29 00:38:00.913,n,16.304756,54.06208,0.00021,8.347127e-06,-5.5025e-05,4.954101e-06,16.794718,16.851126,16.710764,16.710764,16.855496,17.103764,17.20537,17.030494,16.900656,16.81063,0,0,0,0,0,0
2025/07/29 00:39:00.913,n,16.27834,54.192696,0.00021,1.045056e-05,-6.051845e-05,6.137964e-06,16.797588,16.845356,16.707862,16.72237,16.858398,17.103764,17.202598,17.027594,16.906394,16.80773,0,0,0,0,0,0
2025/07/29 00:40:00.916,n,16.256906,54.1216,0.000199,6.330247e-06,-5.5025e-05,5.391623e-06,16.799058,16.85693,16.707862,16.718002,16.852594,17.10947,17.202598,17.037702,16.903524,16.80486,0,0,0,0,0,0
2025/07/29 00:41:00.919,n,16.266816,54.10676,0.000199,1.114591e-05,-5.5025e-05,5.892973e-06,16.784548,16.828008,16.693418,16.706394,16.838086,17.101022,17.202598,17.014584,16.903524,16.800492,0,0,0,0,0,0
2025/07/29 00:42:00.918,n,16.258514,54.229072,0.000194,5.747053e-06,-6.051845e-05,8.139413e-06,16.786014,16.833812,16.694854,16.70206,16.829412,17.106632,17.21385,17.014584,16.909262,16.803424,0,0,0,0,0,0
2025/07/29 00:43:00.919,n,16.253582,54.303484,0.000183,5.734901e-06,-5.5025e-05,6.328691e-06,16.780276,16.826542,16.686148,16.70206,16.825108,17.106632,17.20537,17.018918,16.914872,16.783112,0,0,0,0,0,0
